song_name;name_artists;popularity;explicit;song_type;num_artists;num_available_markets;release_date;duration_ms;key;mode;time_signature;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo
Only Love (Remastered);['Bill Quateman'];5;False;Solo;1;79;2016-04-01;183707;1;0;4;0.647;0.345;0.734;0.0;0.136;-6.802;0.0656;0.738;187.158
"Happy - Love Theme From ""Lady Sings The Blues""";['Bobby Darin'];7;False;Solo;1;79;2004-09-28;247907;9;1;4;0.724;0.249;0.552;5.91e-05;0.0842;-10.151;0.0543;0.437;148.251
Sugar Magnolia - 2001 Remaster;['Grateful Dead'];49;False;Solo;1;76;2003-09-16;197307;1;0;4;0.166;0.589;0.62;8.12e-06;0.153;-9.259;0.0431;0.65;154.621
Relay;['The Who'];10;False;Solo;1;9;2016-11-30;494895;2;1;4;0.122;0.37;0.876;0.000265;0.922;-9.622;0.112;0.44;87.663
No Me Importa;['Bulldog'];7;False;Solo;1;79;1996-01-01;170547;0;1;4;0.000278;0.329;0.793;0.000335;0.551;-7.484;0.0398;0.579;151.306
Jesus Was A Capricorn (Owed To John Prine);['Kris Kristofferson'];24;False;Solo;1;79;2004-02-15;147760;7;1;4;0.15;0.536;0.591;1.48e-06;0.148;-12.248;0.0249;0.887;95.147
Day & Night;['The Wackers'];0;False;Solo;1;78;2006-01-17;186253;2;1;4;0.323;0.674;0.738;6.17e-06;0.103;-10.158;0.0697;0.964;165.228
My Ding-A-Ling - Live;['Chuck Berry'];38;False;Solo;1;79;2010-01-01;223573;4;1;4;0.791;0.767;0.517;0.000186;0.078;-9.908;0.195;0.846;144.322
I'm Coming Home Baby;['Chris Turner'];0;False;Solo;1;79;1999-07-01;145120;9;0;4;0.0371;0.364;0.732;0.818;0.213;-9.017;0.0392;0.708;151.558
In A Broken Dream (In the style of 'Python Lee Jackson');['Trackfish Music'];0;False;Solo;1;79;2016-01-01;264903;7;0;4;0.0249;0.315;0.862;0.411;0.0917;-3.637;0.0438;0.353;149.085
We're On Our Way - 2010 Remaster;['Chris Hodge'];5;False;Solo;1;79;2010-01-01;179507;4;1;4;0.00456;0.513;0.921;0.0625;0.0642;-6.92;0.067;0.551;138.107
Victim of a Foolish Heart (Single Version);['Bettye Swann'];0;False;Solo;1;75;2019-04-05;181880;3;1;4;0.305;0.694;0.533;0.0;0.0625;-7.949;0.0704;0.888;76.603
It's The Same Old Love - Stereo Promo Version;['The Courtship'];1;False;Solo;1;73;2013-01-01;192733;9;1;4;0.444;0.472;0.695;8.67e-05;0.631;-5.74;0.0287;0.496;97.571
"Speak Softly Love - Love Theme from ""The Godfather""";['Andy Williams'];38;False;Solo;1;77;1995-05-12;179693;0;0;4;0.726;0.288;0.231;0.0101;0.228;-13.836;0.0305;0.208;145.898
You're The Man (Part 1) - Single Version (Mono);['Marvin Gaye'];1;False;Solo;1;73;2013-01-01;193440;10;0;4;0.656;0.724;0.817;1.42e-06;0.1;-5.825;0.104;0.953;92.084
Upsetter - Remastered;['Grand Funk Railroad'];26;False;Solo;1;79;2002-01-01;267400;0;1;4;0.000436;0.384;0.912;0.0716;0.112;-5.383;0.083;0.599;120.386
Where There's a Will, There's a Way - Live at Royal Albert Hall 12/1/1969;['Delaney & Bonnie'];7;False;Solo;1;78;2010-07-19;269653;0;1;4;0.273;0.271;0.947;0.003;0.706;-5.288;0.293;0.466;158.0
Afro Strut - Remastered 2002;['The Nite-Liters'];12;False;Solo;1;78;2003-01-31;171800;4;1;4;0.155;0.642;0.977;0.0658;0.125;-5.151;0.0621;0.96;158.037
Together Let's Find Love - Digitally Remastered 1997;['The 5th Dimension'];23;False;Solo;1;79;2011-03-15;217280;0;0;4;0.557;0.372;0.52;0.0;0.687;-10.883;0.0354;0.448;154.674
If I Could See the Light (Instrumental);['8th Day'];0;False;Solo;1;74;2014-06-02;191040;5;1;4;0.00391;0.601;0.797;0.54;0.0842;-10.671;0.0304;0.927;91.318
Absolutely Right (Made Famous By Five Man Electrical Band) [Karaoke Version];['Original Hit Makers'];0;False;Solo;1;79;2013-06-30;137143;2;1;4;0.0261;0.54;0.773;0.157;0.0388;-11.945;0.0407;0.828;170.628
Lookin' Back (Live Broadcast 1976);['Bob Seger'];0;False;Solo;1;75;2018-01-08;173258;4;1;4;0.0841;0.294;0.686;0.0;0.591;-7.248;0.123;0.797;114.709
Charity Ball - Single Version;['Fanny'];4;False;Solo;1;78;2002-10-08;149827;2;1;4;0.271;0.521;0.777;0.126;0.329;-9.796;0.0453;0.727;135.491
That's The Way A Woman Is - Single Version;['The Messengers'];7;False;Solo;1;79;2008-03-03;115787;9;1;4;0.427;0.619;0.914;0.000511;0.219;-3.069;0.0442;0.97;156.594
Stick Up;['Honey Cone'];0;False;Solo;1;74;2014-05-19;173200;8;0;4;0.189;0.665;0.679;0.0;0.166;-8.979;0.0416;0.877;97.734
Hot Pants - I'm Coming, Coming, I'm Coming - Single Version;['Bobby Byrd'];38;False;Solo;1;79;1995-01-01;150000;11;0;4;0.171;0.845;0.671;0.00703;0.069;-8.004;0.0847;0.919;109.919
I Likes To Do It - Extended Mix;"[""The People's Choice - Paul Simpson Mix""]";4;False;Solo;1;79;2005-01-01;428813;7;0;4;0.00314;0.838;0.506;6.64e-05;0.0782;-7.586;0.0384;0.551;124.901
Hot Pants (She Got To Use What She Got To Get What She Wants) - Pt.1 / Single Version;"['James Brown', ""The J.B.'s""]";9;False;Collaboration;2;79;2007-03-27;185920;1;1;4;0.324;0.828;0.644;0.0;0.0747;-8.791;0.146;0.75;97.915
Moon Shadow (Instrumental Version);['Steve Petrunak'];4;False;Solo;1;79;2014-12-12;164520;3;1;4;0.588;0.405;0.165;0.832;0.104;-16.186;0.0431;0.433;105.717
Never Ending Song of Love (Karaoke Version) - Originally Performed By Delaney & Bonnie & Friends;['Albert 2 Stone'];0;False;Solo;1;78;2014-03-24;167440;0;1;4;0.162;0.499;0.77;0.474;0.0782;-8.715;0.0352;0.906;90.018
Resurrection Shuffle - Remastered;['Ashton, Gardner & Dyke'];31;False;Solo;1;79;2014-10-31;193760;0;1;4;0.253;0.601;0.883;0.00101;0.0899;-6.666;0.0595;0.79;98.663
One Way Ticket (To Nowhere);['Tyrone Davis'];6;False;Solo;1;78;2005-01-01;148000;1;1;4;0.516;0.562;0.749;2.48e-06;0.0753;-7.99;0.0549;0.738;113.706
Light Sings - Digitally Remastered 1997;['The 5th Dimension'];10;False;Solo;1;79;2011-03-15;210227;5;1;4;0.21;0.459;0.549;0.0;0.618;-11.239;0.0296;0.769;147.807
Feelin' Alright - Remastered 2002;['Grand Funk Railroad'];33;False;Solo;1;79;2002-01-01;267800;7;1;4;0.16;0.438;0.672;0.000396;0.141;-6.956;0.035;0.626;90.795
Try Some, Buy Some - Remastered;['Ronnie Spector'];14;False;Solo;1;79;2010-01-01;252880;2;0;3;0.116;0.322;0.464;1.75e-06;0.18;-10.453;0.0302;0.245;121.417
Don't Change On Me (Karaoke Version) - Originally Performed By Ray Charles;['Albert 2 Stone'];0;False;Solo;1;78;2014-03-29;198796;4;1;4;0.0095;0.552;0.716;0.58;0.155;-8.25;0.0289;0.655;81.996
I Bet You Get the One (Who Loves You);['The Detroit Emeralds'];4;False;Solo;1;79;2014-01-01;133267;10;1;4;0.389;0.754;0.609;3.99e-06;0.181;-10.903;0.0499;0.584;99.796
I Guess That's Why They Call It The Blues;['Elton John'];26;False;Solo;1;70;1996-01-01;279893;0;1;3;0.492;0.482;0.752;1.8e-05;0.725;-7.727;0.0315;0.573;126.501
"Someone Who Cares - From ""Fools"" Soundtrack";['Kenny Rogers & The First Edition'];11;False;Solo;1;79;2003-01-01;156600;0;1;3;0.854;0.375;0.271;0.00775;0.112;-12.357;0.0261;0.197;89.873
That Evil Child - Remastered;['B.B. King'];26;False;Solo;1;79;2017-09-15;232958;2;1;4;0.92;0.428;0.405;0.766;0.124;-10.316;0.041;0.54;97.841
Soul Power - Pt.1 / Single Version;['James Brown'];22;False;Solo;1;77;2010-01-01;199133;7;1;4;0.331;0.913;0.722;0.00318;0.103;-6.981;0.0455;0.951;104.403
Soldier's Last Letter - 1990 Digital Remaster;['Merle Haggard & The Strangers'];9;False;Solo;1;79;2007-01-01;132533;7;1;4;0.529;0.51;0.198;0.000871;0.163;-15.987;0.0341;0.518;134.791
Apeman - 2014 Remastered Version;['The Kinks'];43;False;Solo;1;78;2014-10-20;233400;9;1;4;0.568;0.683;0.728;5.08e-05;0.0384;-8.92;0.259;0.833;75.311
My Sweet Lord - Live;['Billy Preston'];38;False;Solo;1;79;2018-02-23;302472;1;0;4;0.497;0.612;0.856;0.0;0.823;-5.355;0.0408;0.393;118.132
River Deep, Mountain High - Single Version;['Four Tops', 'The Supremes'];6;False;Collaboration;2;75;2000-01-01;289760;10;1;4;0.00943;0.492;0.861;0.000835;0.0402;-9.728;0.07;0.753;144.961
Problem Child - Stereo Single Version;['Mark Lindsay'];1;False;Solo;1;79;2014-02-28;155227;5;1;4;0.47;0.31;0.558;0.00182;0.208;-9.366;0.0472;0.474;174.195
Solution for Pollution - Remastered Version;['Charles Wright & The Watts 103rd Street Rhythm Band'];5;False;Solo;1;78;2007-10-22;192253;0;1;4;0.623;0.727;0.639;0.0;0.075;-6.899;0.081;0.687;136.835
When The Party Is Over - Original;['Robert John Pedrick'];5;False;Solo;1;79;2018-12-20;152922;5;1;4;0.374;0.432;0.427;0.892;0.442;-12.698;0.0414;0.611;104.764
I Need Help (I Can't Do It Alone) - Pt. 1 & 2 / Single Version;['Bobby Byrd'];5;False;Solo;1;79;1995-01-01;335600;8;1;4;0.219;0.723;0.51;8.46e-05;0.213;-10.94;0.0646;0.471;119.477
I Gotta Let You Go - Single Version / Mono;['Martha Reeves & The Vandellas'];18;False;Solo;1;79;2006-01-01;144653;7;1;1;0.507;0.612;0.815;0.0;0.149;-4.55;0.033;0.926;104.031
I'm Your Captain/Closer To Home - Remastered;['Grand Funk Railroad'];49;False;Solo;1;78;1999-01-01;599560;7;1;4;0.0497;0.339;0.583;0.00108;0.164;-8.582;0.0338;0.379;101.449
Funky Man - Single Version;['Kool & The Gang'];10;False;Solo;1;79;2005-03-01;189413;2;1;4;0.0862;0.699;0.725;0.0153;0.0584;-9.315;0.18;0.741;109.862
Don't Play That Song (with The Dixie Flyers) - 2018 Mono Remaster;['Aretha Franklin'];17;False;Solo;1;78;2018-09-28;183880;0;1;4;0.364;0.598;0.577;0.0426;0.264;-7.801;0.0442;0.73;108.153
On The Beach (In The Summertime);['The 5th Dimension'];5;False;Solo;1;58;2000-01-01;208097;10;1;4;0.288;0.427;0.604;0.000151;0.0716;-6.416;0.0248;0.851;162.056
Uncle John's Band - 2001 Remaster;['Grateful Dead'];48;False;Solo;1;76;2003-09-16;282773;7;1;4;0.564;0.729;0.425;5.46e-05;0.22;-10.207;0.0668;0.863;136.642
Lay Down (Candles In the Rain) (with The Edwin Hawkins Singers);['Melanie', 'The Edwin Hawkins Singers'];7;False;Collaboration;2;42;2004-05-06;228787;7;1;4;0.27;0.353;0.683;0.0187;0.253;-4.686;0.115;0.525;172.203
Something - Single Version;"[""Booker T. & the M.G.'s""]";6;False;Solo;1;68;2007-01-01;252440;9;0;4;0.798;0.456;0.58;0.901;0.0795;-11.442;0.0418;0.499;80.707
Superman - Remastered Version;['The Ides Of March'];3;False;Solo;1;77;2003-01-01;182000;11;1;4;0.081;0.415;0.917;0.00485;0.369;-8.29;0.124;0.457;122.137
One Day Of Your Life - Single Version;['Andy Williams'];14;False;Solo;1;79;2013-05-10;147947;5;1;4;0.425;0.449;0.649;4.65e-06;0.585;-9.883;0.053;0.435;121.302
Spirit in the Dark (with The Dixie Flyers) - 2018 Mono Remaster;['Aretha Franklin'];14;False;Solo;1;78;2018-09-28;179053;0;1;4;0.371;0.508;0.495;1.17e-06;0.132;-10.359;0.0962;0.806;131.092
Friends of a Feather;['Alie B. Gorrie', 'Jennifer Smith'];0;False;Collaboration;2;79;2015-12-17;185973;3;1;4;0.837;0.765;0.401;0.0;0.0805;-6.143;0.0427;0.488;133.8
Heighdy-Ho Princess - Remastered;['The Neon Philharmonic'];4;False;Solo;1;78;2003-10-22;205360;11;0;4;0.125;0.595;0.587;0.000214;0.457;-11.192;0.0315;0.586;103.862
If You Do Believe in Love - Demo Version;['Tee-Set'];0;False;Solo;1;79;2017-10-11;150688;7;1;4;0.573;0.498;0.663;9.44e-06;0.411;-10.535;0.0736;0.789;98.494
Lucifer (Live Broadcast 1976);['Bob Seger'];6;False;Solo;1;75;2018-01-08;212834;9;1;4;0.599;0.274;0.673;0.00132;0.436;-7.055;0.0515;0.653;129.173
Ma belle amie - Sunshine Version;"['Tee-Set', ""The skankin' Monks""]";3;False;Collaboration;2;79;2014-08-13;208755;7;1;4;0.00706;0.691;0.741;4.22e-06;0.35;-6.127;0.0827;0.922;161.97
You Keep Tightening Up On Me - Digitally Remastered: 1996;['The Box Tops'];7;False;Solo;1;75;1996-10-01;171533;9;1;4;0.0557;0.632;0.503;0.000266;0.125;-11.592;0.0289;0.694;130.218
Cold Turkey - Single Version;['John Lennon', 'The Plastic Ono Band'];34;False;Collaboration;2;79;2010-10-04;304240;7;1;4;0.00587;0.628;0.556;0.0269;0.0762;-12.146;0.181;0.456;115.02
I'm So Glad I Fell For You - Alternate Mix;['David Ruffin'];5;False;Solo;1;77;2005-01-01;261240;0;1;3;0.417;0.268;0.572;8.67e-05;0.374;-9.724;0.0391;0.675;184.293
Compared to What (Live);['Tettero'];1;False;Solo;1;79;2019-03-31;346253;1;1;4;0.77;0.45;0.528;0.786;0.68;-13.955;0.051;0.697;155.44
Volunteers - Remastered;['Jefferson Airplane'];48;False;Solo;1;79;2004-06-18;123453;0;1;4;0.505;0.501;0.825;2.2e-05;0.361;-7.503;0.0346;0.814;106.923
Mind, Body & Soul;['Flaming Ember'];1;False;Solo;1;74;2014-05-19;176587;1;1;4;0.355;0.516;0.661;0.0;0.263;-8.983;0.0397;0.731;85.776
Lady-O - Remastered;['The Turtles'];13;False;Solo;1;79;2016-08-19;172294;7;1;4;0.8;0.238;0.139;0.022;0.114;-14.901;0.0322;0.186;92.408
Baby It's Cold Outside;['Matt Smith'];0;False;Solo;1;79;2009-01-19;364413;3;1;4;0.316;0.35;0.526;1.08e-06;0.149;-6.45;0.0535;0.452;71.091
Silver Threads and Golden Needles (feat. Waddy Wachtel);['The Cowsills', 'Waddy Wachtel'];7;False;Collaboration;2;79;2013-11-06;206890;4;1;4;0.00109;0.343;0.875;0.00692;0.876;-6.971;0.0633;0.518;155.277
One Man Woman;['Johnny Rivers'];0;False;Solo;1;76;2017-07-07;118200;3;0;3;0.872;0.635;0.343;0.0;0.16;-9.302;0.0309;0.766;138.943
And That Reminds Me (My Heart Reminds Me) - 2007 Remaster;['Frankie Valli & The Four Seasons'];9;False;Solo;1;78;2007-06-04;211453;1;1;4;0.305;0.375;0.855;4.35e-06;0.116;-6.792;0.0322;0.705;125.351
The Train - Buddha Remastered 2001;['1910 Fruitgum Company'];13;False;Solo;1;79;2001-01-01;161840;0;1;4;0.343;0.618;0.878;6.26e-05;0.235;-7.931;0.0495;0.863;133.795
Goo Goo Barabajagal (Love is Hot) [Karaoke Version] - Originally Performed By Donovan & The Jeff Beck Group;['A-Type Player'];0;False;Solo;1;78;2013-09-06;204095;9;1;4;0.442;0.682;0.665;0.937;0.461;-8.986;0.0552;0.934;200.109
Odds & Ends - Alternate Version;['Dionne Warwick'];12;False;Solo;1;78;2018-08-17;208693;1;1;4;0.724;0.758;0.36;5.48e-05;0.0636;-11.226;0.0332;0.679;101.307
Luna Trip - iPod Edit;['Dickie Goodman'];1;False;Solo;1;78;2011-10-01;148321;7;1;4;0.925;0.495;0.693;0.0;0.936;-7.763;0.166;0.662;63.92
Chelsea Morning (Live);['Judy Collins'];3;False;Solo;1;79;2014-03-18;199950;10;1;4;0.808;0.394;0.587;0.0;0.716;-7.997;0.036;0.668;72.623
On Campus - iPod Edit;['Dickie Goodman'];1;False;Solo;1;78;2011-10-01;135393;0;0;3;0.961;0.51;0.59;0.0;0.392;-11.153;0.413;0.868;86.648
Mrs. Robinson - Single Version;"[""Booker T. & the M.G.'s""]";9;False;Solo;1;68;2007-01-01;222853;7;0;4;0.00754;0.558;0.576;0.83;0.11;-14.418;0.0291;0.84;144.07
Forever Reign (Dub) [feat. Avion Blackman];['Christafari', 'Avion Blackman'];8;False;Collaboration;2;79;2017-01-19;212872;0;1;4;0.0165;0.632;0.909;0.917;0.134;-10.559;0.0504;0.757;159.999
Special Delivery - Remastered;['1910 Fruitgum Company'];10;False;Solo;1;79;2001-01-01;158507;4;0;4;0.455;0.823;0.567;0.0;0.0329;-8.581;0.0373;0.963;137.144
Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered];['The 5th Dimension'];55;False;Solo;1;78;2000-03-23;289293;7;1;4;0.446;0.293;0.74;0.00151;0.0998;-6.098;0.0399;0.516;118.23
I Can't Quit Her/For Emily, Whenever I May Find Her;['The Arbors'];7;False;Solo;1;75;1998-01-01;197293;7;1;4;0.408;0.268;0.57;5.08e-05;0.555;-4.055;0.0308;0.494;86.082
Morning Girl - Remastered;['The Neon Philharmonic'];31;False;Solo;1;78;2003-10-22;134773;2;1;4;0.487;0.451;0.442;0.000397;0.202;-10.517;0.0351;0.515;122.547
Rhythm of the Rain - Remastered;['Gary Lewis & The Playboys'];10;False;Solo;1;79;2010-01-01;134867;6;1;4;0.352;0.56;0.523;2.52e-06;0.397;-9.598;0.0288;0.926;126.491
Time Is Tight - Single Version;"[""Booker T. & the M.G.'s""]";19;False;Solo;1;68;2007-01-01;299827;9;0;4;0.44;0.522;0.226;0.937;0.0925;-16.668;0.046;0.192;78.125
I Shall Be Released - Digitally Remastered: 1996;['The Box Tops'];6;False;Solo;1;75;1996-10-01;166893;4;1;4;0.331;0.554;0.187;6.58e-06;0.17;-14.569;0.0286;0.43;73.069
Indian Giver - Remastered;['1910 Fruitgum Company'];16;False;Solo;1;79;2001-01-01;161893;2;1;4;0.532;0.734;0.638;0.00423;0.118;-8.758;0.0489;0.559;128.05
Things I'd Like to Say (A Tribute to New Colony Six);['Ameritz Tribute Standards'];12;False;Solo;1;79;2012-11-05;140096;4;0;4;0.399;0.312;0.521;0.0;0.106;-11.837;0.0636;0.409;192.185
Lovin' Things - Re-Recorded;['The Grass Roots'];0;False;Solo;1;79;2017-02-09;156755;1;1;4;0.0395;0.531;0.555;0.616;0.0701;-12.952;0.0471;0.833;131.166
Maybe Tomorrow - Stereo Version/2010 Remaster;['The Iveys'];13;False;Solo;1;79;2010-01-01;173760;11;0;4;0.608;0.34;0.369;0.0;0.1;-11.016;0.0432;0.195;81.472
Goodnight My Love (Pleasant Dreams);['Paul Anka'];23;False;Solo;1;72;2006-03-10;192413;3;1;3;0.709;0.139;0.456;0.0;0.453;-8.618;0.0353;0.395;202.066
Battle Hymn of the Republic (with The St. Charles Borromeo Choir);['Andy Williams', 'The St. Charles Borromeo Choir'];38;False;Collaboration;2;79;2013-05-10;211653;10;1;4;0.946;0.353;0.214;0.0;0.119;-12.08;0.0355;0.28;80.602
Goody Goody Gumdrops - Remastered;['1910 Fruitgum Company'];6;False;Solo;1;79;2001-01-01;136600;7;1;4;0.2;0.635;0.633;0.0;0.114;-8.255;0.0317;0.758;132.984
Don't Cry My Love - Single Version;['The Impressions'];7;False;Solo;1;73;2005-01-01;180920;2;1;3;0.678;0.474;0.428;0.0;0.257;-9.226;0.0876;0.532;137.466
The Star Spangled Banner - Live;['José Feliciano'];13;False;Solo;1;68;2001-09-03;109400;2;0;4;0.925;0.278;0.511;0.0;0.942;-8.763;0.0361;0.418;176.26
Sweet Darlin' - Single Version / Mono;['Martha Reeves & The Vandellas'];4;False;Solo;1;79;2006-01-01;182813;10;0;4;0.327;0.7;0.752;0.00604;0.133;-4.56;0.0689;0.46;112.535
Take Me for a Little While - 2007 Remaster;['Vanilla Fudge'];18;False;Solo;1;78;2014-01-01;206360;10;1;4;0.0174;0.299;0.866;2.93e-06;0.401;-5.339;0.0378;0.599;92.837
The Funky Judge, Pt. 1;['Joe & Mack', 'Bull & The Matadors'];3;False;Collaboration;2;79;2012-08-08;155547;0;1;4;0.115;0.739;0.468;0.000443;0.0446;-15.128;0.115;0.696;127.611
Fly Me To The Moon (In Other Words);['Bobby Womack'];57;False;Solo;1;79;2008-01-01;126133;3;1;4;0.26;0.559;0.601;0.0121;0.122;-9.528;0.0464;0.604;114.08
Battle Of New Orleans - Remastered;['Harpers Bizarre'];0;False;Solo;1;78;2017-02-17;151933;4;1;4;0.638;0.47;0.579;1.37e-06;0.123;-12.327;0.0588;0.842;179.858
Since You've Been Gone - Remastered;['Ramsey Lewis'];4;False;Solo;1;77;2018-03-04;178104;3;0;4;0.509;0.406;0.246;0.855;0.0798;-16.032;0.0396;0.68;169.768
Understanding - Live;['Ronnie Jones'];0;False;Solo;1;79;2016-11-08;268000;3;1;4;0.505;0.449;0.49;0.0;0.605;-15.065;0.161;0.786;174.646
I Guess I'll Have To Cry, Cry, Cry - Single Version;['James Brown & The Famous Flames'];3;False;Solo;1;79;2008-04-01;232627;3;1;3;0.114;0.392;0.318;0.0;0.659;-8.116;0.0489;0.46;163.856
I Could Learn to Love You;['David Lapadat'];18;False;Solo;1;79;2017-10-01;192792;0;1;4;0.383;0.476;0.468;0.00166;0.154;-7.635;0.0264;0.185;133.721
Whiskey On A Sunday (The Puppet Song);['The Irish Rovers'];3;False;Solo;1;79;2002-01-01;220853;9;1;3;0.257;0.474;0.441;0.0;0.33;-12.564;0.0321;0.465;84.541
Friends - Live In Chicago, IL, 1968;['The Beach Boys'];32;False;Solo;1;79;2018-12-14;159509;2;1;3;0.0138;0.466;0.431;0.00175;0.341;-12.247;0.032;0.292;132.48
Cab Driver - Single Version;['The Mills Brothers'];15;False;Solo;1;72;1997-01-01;173800;1;1;4;0.736;0.777;0.384;5.05e-06;0.135;-15.204;0.048;0.912;127.474
Cinderella Rockefella (Tribute to Esther & Abi Ofarim);['Single Sessions'];0;False;Solo;1;79;2014-09-08;143386;1;1;4;0.793;0.754;0.545;1.83e-05;0.324;-8.95;0.0339;0.749;136.891
Goin' Away (The One Who Lives Inside Of Me);['The Fireballs'];0;False;Solo;1;79;2009-10-01;152600;5;1;4;0.111;0.648;0.338;0.938;0.166;-16.251;0.0308;0.909;125.586
Where Is My Mind - 2007 Remaster;['Vanilla Fudge'];16;False;Solo;1;78;2014-01-01;164413;4;0;4;0.000704;0.35;0.848;0.0607;0.425;-5.026;0.0828;0.265;96.205
Malayisha (Live);['Miriam Makeba'];0;False;Solo;1;79;2014-09-09;119173;8;1;4;0.921;0.618;0.591;0.0;0.695;-8.533;0.0317;0.964;151.874
Everybody Knows (I Still Love You) - 2019 - Remaster;['The Dave Clark Five'];18;False;Solo;1;78;2008-06-16;101160;0;1;4;0.101;0.446;0.503;0.0;0.268;-10.025;0.0382;0.781;125.064
Storybook Children (Karaoke Version) - Originally Performed By Billy Vera & Judy Clay;['Albert 2 Stone'];0;False;Solo;1;78;2014-04-11;207111;5;1;4;0.17;0.649;0.593;0.647;0.161;-8.023;0.0383;0.294;65.991
Stag-O-Lee - Remastered Single Version;['Wilson Pickett'];7;False;Solo;1;77;2007-04-02;140800;2;1;4;0.132;0.649;0.76;0.0;0.117;-7.321;0.0398;0.936;158.003
Whole Lotta Woman (Demo);['Arthur Conley'];1;False;Solo;1;78;2018-01-19;165507;3;0;4;0.902;0.52;0.452;0.0;0.171;-10.653;0.0494;0.673;114.233
You've Made Me So Very Happy - Single Version;['Brenda Holloway'];19;False;Solo;1;79;2005-01-01;173227;7;1;4;0.194;0.52;0.43;0.0;0.196;-11.049;0.0291;0.822;98.37
Sunshine Games - Remastered;['Music Explosion'];4;False;Solo;1;78;2002-01-01;124160;9;1;4;0.604;0.484;0.874;0.00927;0.0746;-5.74;0.0789;0.623;155.138
Blue's Theme - From The Wild Angels;['Davie Allan & The Arrows'];11;False;Solo;1;79;2006-05-02;130947;9;1;4;0.289;0.176;0.593;0.905;0.0842;-12.915;0.0363;0.778;177.006
(I Wanna) Testify (Mono Single Version);['The Parliaments'];7;False;Solo;1;79;2019-08-23;183693;10;1;4;0.336;0.668;0.702;0.0;0.0521;-5.75;0.033;0.754;105.227
Jill - Remastered;['Gary Lewis & The Playboys'];11;False;Solo;1;79;2011-01-01;141627;4;1;4;0.577;0.501;0.31;1.42e-05;0.0812;-13.228;0.0295;0.33;109.615
Here We Go Again (with Norah Jones);['Ray Charles', 'Norah Jones'];54;False;Collaboration;2;75;2004-08-30;238000;10;1;3;0.688;0.466;0.304;0.0011;0.0889;-12.009;0.0314;0.402;100.412
More And More - Single Version;['Andy Williams'];12;False;Solo;1;79;2013-05-10;146840;7;1;4;0.78;0.425;0.442;0.00013;0.118;-12.537;0.0332;0.494;117.213
I Can't Go On Livin' (Without You Baby);['Nino Tempo & April Stevens'];1;False;Solo;1;79;1999-01-01;163467;10;1;4;0.776;0.525;0.607;0.0;0.158;-7.417;0.0307;0.759;151.758
It's Been A Long Long Time - Mono;['The Elgins'];2;False;Solo;1;74;2007-01-01;180387;0;1;3;0.587;0.33;0.588;1.39e-05;0.161;-4.149;0.0261;0.687;169.94
Time, Time (Tu As Beau Sourire);['Ed Ames'];6;False;Solo;1;78;2001-07-10;171533;8;1;3;0.746;0.318;0.289;0.0;0.376;-10.436;0.0299;0.309;89.352
I Was Kaiser Bill's Batman (Karaoke Version) - Originally Performed By Whistling Jack Smith;['La-Le-Lu'];0;False;Solo;1;78;2013-07-16;156578;5;1;4;0.073;0.842;0.62;0.00946;0.052;-7.798;0.0533;0.599;126.983
Somethin' Stupid - Officially Performed By Frank Sinatra & Nancy Sinatra;['Instrumental All Stars'];0;False;Solo;1;79;2012-10-08;164849;4;1;4;0.0108;0.645;0.529;0.767;0.207;-11.761;0.0282;0.758;103.815
You Got What It Takes - 2019 - Remaster;['The Dave Clark Five'];18;False;Solo;1;78;2008-06-16;178427;7;1;4;0.000884;0.518;0.617;0.0;0.173;-7.909;0.0371;0.637;125.884
Melancholy Music Man - Single Version;['The Righteous Brothers'];4;False;Solo;1;61;2006-01-01;156320;7;1;4;0.347;0.243;0.505;0.0;0.353;-8.252;0.0344;0.453;167.732
